101000001,중앙시네마.백병원(중),Y,37.5651333,126.9875167,서울,72009,471&*9401&N37&*7900&8800&8800전&*9003&8110&*5000&*5005&*5007&5000-1&5005-1&*5500-1&*9000&*5500&*1005-1&*5500-2&*9001&*M4101&8100&*1150&*9300&*M4102&*M5107&*M4108&*M5115&*M5121&,,서울특별시 중구 저동1가 48-10,서울특별시,중구,저동1가,48-10
101000002,서울백병원평화방송(중),Y,37.5642667,126.9878667,서울,72010,471&9401공&N37&*7900&8800&8800전&*9003&8110&*5000&*5005&*5007&*9001&*M4101&8100&*1150&*9300&*M4102&*M5107&*M4108&*M5115&*M5121&,,서울특별시 중구 저동1가 1-4,서울특별시,중구,저동1가,1-4
101000004,서울역버스환승센터,N,37.5555167,126.9725,서울,72098,150&152&202&503&504&505&750A&502&100&103&151&162&163&201&261&262&401&402&406&421&463&500&501&506&507&603&604&701&7011&7013A&7013B&7017&7021&7022&7024&702A서오릉&702B용두초교&703&704&706&750B&751&752&9401&9401공차&N15&N16&N30&,서울특별시 중구 세종대로 2 서울역 1호선,서울특별시 중구 봉래동2가 125,서울특별시,중구,봉래동2가,125
101000005,서울역버스환승센터(중),Y,37.55575,126.9727167,서울,72023,701&*9401&9401공&*7900&*9003&*9007&*5000&*5005&*5007&*5500-1&*9000&*5500&*1005-1&*5500-2&*9001&8100&*1150&*9300&,,서울특별시 중구 봉래동2가 139,서울특별시,중구,봉래동2가,139
101000006,서울역버스환승센터(중),Y,37.5555167,126.97285,서울,72099,201&701&702A서오릉&702B용두초&703&704&706&8800&8800전&*9301&*M5107&*M4108&*M5115&*M5121&,서울특별시 중구 세종대로 2 서울역 1호선,서울특별시 중구 봉래동2가 125,서울특별시,중구,봉래동2가,125
101000007,서울역버스환승센터,N,37.5555167,126.9731167,서울,72100,150&152&504&502&100&103&151&162&163&1711&201&261&262&401&402&406&463&500&501&503&506&6001&603&604&701&7011&7013A&7013B&7016&7017&7021&7022&7024&702A서오릉&702B용두초교&703&704&706&9401&9401공차&N15&N16&N30&,서울특별시 중구 세종대로 2 서울역 1호선,서울특별시 중구 봉래동2가 125,서울특별시,중구,봉래동2가,125
101000008,서울역.YTN(중),Y,37.5586167,126.97385,서울,72101,150&152&202&504&505&701&702A서오릉&702B용두초&703&502&8800&8800전&*M5107&*M4108&*M5115&*M5121&,서울특별시 중구 세종대로 2 서울역 1호선,서울특별시 중구 남대문로5가 84-15,서울특별시,중구,남대문로5가,84-15
101000013,서울역서부,N,37.5569833,126.9693833,서울,72102,503&163&261&262&463&604&N16&,서울특별시 중구 한강대로 405 경부고속철도서울민자역사,서울특별시 중구 봉래동2가 122-11,서울특별시,중구,봉래동2가,122-11
101000015,종근당,N,37.5595833,126.9645667,서울,72122,1300&1301&1601&1302&,서울특별시 중구 서소문로 22,서울특별시 중구 중림동 610,서울특별시,중구,중림동,610
101000018,경찰청.동북아역사재단,N,37.5630667,126.969,서울,72015,701&702A서오릉&702B용두초&703&750A&700&707&705&*M7106&*M7119&99&8880&2000-1&,,서울특별시 중구 의주로1가 180-1,서울특별시,중구,의주로1가,180-1
101000020,서대문경찰서,N,37.5649333,126.9677833,서울,72103,702A서오릉&702B용두초&703&*9701&*9703&*9709&*9714&9714공&9709공차&705&*1100&*1000&*1200&*1900&*2000&*9710&99&7019&7021&702B용두초교&752&9701&9703&9709&9714&9714공차&,,서울특별시 중구 의주로1가 1-3,서울특별시,중구,의주로1가,1-3
