108000005,수유시장.성신여대미아캠퍼스앞(중),10000000,Y,127.0242667,37.6309,서울,77027,1,106&107&108&150&
108000006,수유시장.성신여대미아캠퍼스앞(중),10000000,Y,127.0245667,37.63055,서울,77026,1,106&107&108&150&
108000007,미아역신일중고(중),10000000,Y,127.0266333,37.6249,서울,77017,1,106&107&108&150&
108000008,미아역신일중고(중),10000000,Y,127.0271167,37.6241333,서울,77034,1,106&107&108&150&
108000009,도봉세무서성북시장(중),10000000,Y,127.0287167,37.61975,서울,77018,1,106&107&108&150&
108000010,도봉세무서성북시장(중),10000000,Y,127.0292333,37.6188667,서울,77033,1,106&107&108&150&
108000011,미아삼거리역(중),10000000,Y,127.0299167,37.6137833,서울,77019,1,106&107&108&150&
108000012,미아삼거리역(중),10000000,Y,127.0302,37.6129167,서울,77032,1,106&107&108&150&
108000078,삼양동사거리,10000000,N,127.0211833,37.6185,서울,77020,1,152&104&109&121&
108000079,삼양동사거리,10000000,N,127.02145,37.6185667,서울,77029,1,152&104&109&121&
108000080,송천초등학교.미아뉴타운입구,10000000,N,127.0221,37.6154833,서울,77028,1,152&104&109&1115&121&
108000081,송천초등학교.미아뉴타운입구,10000000,N,127.0223,37.6142167,서울,77035,1,152&104&109&121&
108000098,오현초등학교,10000000,N,127.0480667,37.6234833,서울,77010,1,111&100&147&
108000099,북서울꿈의숲,10000000,N,127.0440667,37.6190333,서울,77009,1,111&100&
108000100,송중동한일유엔아이,10000000,N,127.0379833,37.61385,서울,77039,1,111&100&
108000101,창문여고앞,10000000,N,127.03585,37.6121167,서울,77008,1,111&100&103&1137&172&
108000102,숭곡초등학교입구,10000000,N,127.0320167,37.6101,서울,77011,1,111&100&103&1113&1124&1137&120&172&
108000123,수유중학교혜화여고,10000000,N,127.0136333,37.63195,서울,77025,1,152&1115&1165&8111&
201000078,입북동입구,44084101,N,126.9608833,37.2919667,수원,2048,3,909&11&11-1&2&15&5-4&82-8&707&110&
201000079,세권사거리,44084101,N,127.02055,37.2564333,수원,2220,3,13-1&
201000080,수원농협권선지점,44084101,N,127.01715,37.2579333,수원,2204,3,112&13-1&
201000081,세류현대아파트,44084101,N,127.0183667,37.26025,수원,2211,3,112&13-1&
201000082,삼익아파트,44084101,N,127.0168667,37.2617333,수원,2202,3,13-1&52&202&202-1&
201000083,정조사거리,44084101,N,127.0127167,37.26265,수원,2187,3,13-1&
201000084,세류1동주민센터입구,44084101,N,127.0107,37.2629833,수원,2177,3,13-1&
201000085,대우아파트,44084101,N,127.00835,37.26335,수원,2172,3,13-1&
201000086,유천교,44084101,N,127.01075,37.2632167,수원,2178,3,13-1&
201000087,정조사거리,44084101,N,127.0125667,37.2629667,수원,2186,3,13-1&
201000088,삼익아파트,44084101,N,127.0170667,37.2618833,수원,2203,3,13-1&52&202&202-1&
201000089,세류현대아파트,44084101,N,127.0186833,37.26035,수원,2212,3,112&13-1&
201000090,수원농협권선지점,44084101,N,127.0174167,37.25795,수원,2205,3,112&13-1&
201000091,신곡사거리,44084101,N,127.0181667,37.2573,수원,2209,3,13-1&
201000092,세권사거리,44084101,N,127.0211,37.2565833,수원,2223,3,13-1&
201000093,삼익아파트,44084101,N,126.95785,37.2696667,수원,2038,3,13&62-1&9&9-1&9-2&
201000094,칠보초등학교,44084101,N,126.9559667,37.2687167,수원,2037,3,13&62-1&9&9-1&9-2&
201000095,신미주아파트,44084101,N,126.9540667,37.26865,수원,2033,3,13&62-1&9&9-1&9-2&
201000096,칠보쌍용아파트,44084101,N,126.9512667,37.2676667,수원,2028,3,13&62-1&9&9-1&9-2&
201000098,축산위생연구소,44084101,N,126.9399667,37.2674,수원,2007,3,13-1&13-3&
201000099,칠보중학교,44084101,N,126.9448,37.2741333,수원,2024,3,13&36&62-1&55&9&99&*7790&*7800&15-1&13-4&*7900&9-2&7800전&
201000100,가온마을4단지,44084101,N,126.9473,37.2739667,수원,2025,3,13&36&62-1&55&9&99&*7790&*7800&15-1&13-4&*7900&9-2&7800전&
201000101,칠보입구,44084101,N,126.96,37.2726167,수원,2042,3,13&36&62-1&55&9&99&*7790&*7800&15-1&13-4&*7900&9-2&7800전&
201000102,구운동,44084101,N,126.9690833,37.279,수원,2078,3,36&62-1&55&99&*7790&*7800&99-2&61&7800전&
201000104,세류사거리.세류2동주민센터,44084101,N,127.0114,37.2547333,수원,2181,3,64&20&25&25-2&45&25-1&20-1&202&202-1&
201000105,서수원터미널.이마트,44084101,N,126.9693667,37.28255,수원,2075,3,36&62-1&39&55&99&*7790&*7800&99-2&61&7800전&
123000212,마천2동윤진빌딩.신동아아파트,10000000,N,127.1442167,37.4997,서울,92100,1,5&3214&3314&3315&3316&3317&
123000213,마천2동주민센터,10000000,N,127.1479667,37.49705,서울,92102,1,5&3314&3317&
123000215,복정역1번출구,10000000,N,127.1271167,37.4723667,서울,92186,1,302&303&*9403&N37&15-1&*1650&320&9403&N13&
123000216,복정역,10000000,N,127.1269667,37.4700667,서울,92191,1,302&303&9403&
123000220,문덕초등학교.문정고등학교,10000000,N,127.1264,37.4837167,서울,92071,1,5&301&3219&3417&3422&461&
123000229,문정1동주민센터.로데오거리,10000000,N,127.1245833,37.4904167,서울,92206,1,110&3011&3217&3317&3422&461&
123000232,문덕초등학교.문정고등학교,10000000,N,127.1262667,37.4833333,서울,92070,1,5&301&3219&3417&3422&461&
123000233,문정동대우아파트,10000000,N,127.1271667,37.4871,서울,92076,1,5&
123000234,문정동대우아파트,10000000,N,127.1268,37.4868333,서울,92078,1,110&5&301&3219&3417&3422&461&
123000235,문정동래미안아파트,10000000,N,127.1293167,37.49185,서울,92083,1,5&301&3417&3422&461&
123000236,문정래미안현대아파트앞,10000000,N,127.1289,37.4916,서울,92084,1,5&2311&301&3417&3422&461&
123000238,문정동현대아파트,10000000,N,127.1276167,37.4904,서울,92208,1,110&3011&3219&3319&401&
123000243,문정2동주민센터,10000000,N,127.1125333,37.4905,서울,92035,1,N37&101&*1007&16&3011&3219&333&3413&3416&401&461&
123000244,훼미리근린공원,10000000,N,127.1148333,37.4911667,서울,92041,1,N37&101&*1007&16&3011&3219&333&3413&3416&401&461&
168000537,검단사거리,28000000,N,126.6573833,37.6019,인천,99172,2,60&
201000279,대우아파트,44084101,N,127.00675,37.2637833,수원,3162,3,13-1&
201000280,수원중고교.연향아파트,44084101,N,127.0172333,37.2695333,수원,3055,3,64&112&20&25&25-2&45&25-1&20-1&
201000281,수원고교,44084101,N,127.01725,37.2684667,수원,3057,3,64&112&20&25&25-2&45&25-1&20-1&
201000285,고등동주민센터,44084101,N,127.0021667,37.2737667,수원,3026,3,900&990&83-1&310&301&7-2&7-1&5&2&*2007&999-1&2-2&7770전&66&66-4&777&*7770&*1007&700-2&660&60&
201000286,수원역.AK프라자,44084101,N,127.0016167,37.2648667,수원,3022,3,400&400-1&400-1&900&990&999&50-3&50-2&50-4&50-5&50-6&310&301&16&16-2&7-2&7-1&16-1&24&32&32-1&26&13-1&5&5-1&13-5&52&51&*3000&46&88&999-1&32-2&32-5&35&1&400-4&88-1&18&3000전&33&30&38&42&8850&737&8851&8821&
201000287,매교역,44084101,N,127.0150333,37.2655,수원,2195,3,92&92-1&52&51&15&
201000288,매교역,44084101,N,127.0135,37.2661333,수원,3163,3,92&92-1&52&51&15&
201000289,태장면고개,44084101,N,127.0198,37.2647167,수원,3061,3,92&92-1&112&51&15&
201000290,향교.팔달보건소.중앙침례교회,44084101,N,127.0121333,37.2706167,수원,3047,3,400&999&50-3&50-2&50-4&50-5&50-6&83-1&16&16-2&13&7&82-2&16-1&24&11&36&32&32-1&26&11-1&46-1&39&2-1&37&9&*3000&46&32-2&32-5&13-3&35&15-1&2-2&400-4&13-4&9-1&9-2&82-8&3000전&10&10-5&10-2&720-2&730&
201000291,세무서.도청입구,44084101,N,127.0078167,37.26895,수원,3039,3,400&999&50-3&50-2&50-4&50-5&50-6&83-1&92&92-1&16&16-2&13&7&82-2&16-1&24&11&36&32&32-1&26&11-1&46-1&39&52&51&2-1&37&9&*3000&15&46&32-2&32-5&13-3&35&15-1&2-2&400-4&13-4&9-1&9-2&82-8&3000전&10&10-5&10-2&720-2&730&
201000292,매산시장,44084101,N,127.0034,37.2673333,수원,3164,3,400&999&50-3&50-2&50-4&50-5&50-6&83-1&92&92-1&16&16-2&13&7&82-2&16-1&24&11&36&32&32-1&26&11-1&46-1&39&52&51&2-1&37&9&15&46&32-2&32-5&13-3&35&15-1&2-2&400-4&13-4&9-1&9-2&82-8&10&10-5&10-2&720-2&730&
201000293,세무서.도청입구,44084101,N,127.00705,37.2689667,수원,3038,3,400&999&50-3&50-2&50-4&50-5&50-6&92&92-1&16&16-2&13&7&82-2&16-1&82-1&24&11&36&32&32-1&26&11-1&46-1&39&52&51&2-1&2&37&9&*3000&15&46&32-2&32-5&13-3&35&15-1&2-2&400-4&13-4&9-1&9-2&82-8&3000전&10&10-5&10-2&720-2&730&
201000294,향교.팔달보건소.중앙침례교회,44084101,N,127.0116833,37.2707167,수원,3046,3,400&999&50-3&50-2&50-4&50-5&50-6&16&16-2&13&7&82-2&16-1&82-1&24&11&36&32&32-1&26&11-1&46-1&39&2-1&37&9&*3000&46&32-2&32-5&13-3&35&15-1&2-2&400-4&13-4&9-1&9-2&82-8&3000전&10&10-5&10-2&720-2&730&
201000295,가족여성회관.이춘택병원.해움미술관.수원농협,44084101,N,127.0151,37.2722333,수원,3140,3,400&999&50-3&50-2&50-4&50-5&50-6&16&16-2&13&7&82-2&16-1&82-1&24&11&36&32&32-1&26&11-1&46-1&39&2-1&37&9&*3000&46&32-2&32-5&13-3&35&15-1&2-2&400-4&13-4&9-1&9-2&82-8&3000전&10&10-5&10-2&720-2&730&
201000297,농천교회,44084101,N,127.0007333,37.2711167,수원,3018,3,900&990&83-1&310&301&7-2&7-1&5&2&*2007&999-1&2-2&7770전&66&66-4&777&*7770&*1007&700-2&660&60&
201000298,경기도청오거리,44084101,N,127.0090333,37.2684667,수원,3043,3,92&92-1&52&51&15&
201000299,수원역.AK프라자,44084101,N,127.00085,37.2673,수원,3017,3,900&990&909&310&92&301&92-1&13&7&7-2&7-1&82-2&82-1&11&36&13-1&11-1&5&5-1&46-1&39&13-5&2-1&2&37&9&15&88&999-1&13-3&15-1&2-2&1&13-4&9-1&88-1&9-2&82-8&18&707&110&66&10&66-4&10-5&10-2&22-1&777&22-2&30&700-2&720-2&660&60&730&
201000300,역전시장,44084101,N,127.00175,37.2650667,수원,3023,3,400&900&990&999&50-3&50-2&50-4&50-5&50-6&310&301&16&16-2&7-2&7-1&16-1&24&32&32-1&26&13-1&5&5-1&13-5&52&51&46&88&999-1&32-2&32-5&35&1&400-4&88-1&18&22-1&33&22-2&30&38&42&700-2&8850&737&8851&8821&
201000301,수원여자고교,44084101,N,127.00275,37.2759167,수원,3028,3,900&990&83-1&310&301&7-2&7-1&5&2&*2007&999-1&2-2&7770전&66&66-4&777&*7770&*1007&700-2&660&60&
201000302,수원여자고교,44084101,N,127.00305,37.27605,수원,3029,3,900&990&310&301&7-2&7-1&82-1&5&2&*2007&999-1&2-2&7770전&66&66-4&777&*7770&*1007&700-2&660&60&
201000303,고등동주민센터,44084101,N,127.0018167,37.2723333,수원,3024,3,900&990&310&301&7-2&7-1&82-1&5&2&*2007&999-1&2-2&7770전&66&66-4&777&*7770&*1007&700-2&660&60&
201000304,고등동구터미널,44084101,N,127.0010167,37.2710833,수원,3020,3,900&990&310&301&7-2&7-1&82-1&5&2&*2007&999-1&2-2&7770전&66&66-4&777&*7770&*1007&700-2&660&60&
201000309,수원역,44084101,N,127.0015667,37.2664833,수원,3165,3,*3000&3000전&
201000310,입북동주민센터,44084101,N,126.9596667,37.2941,수원,2286,3,11-1&2&15&5-4&82-8&
201000311,입북동주민센터,44084101,N,126.95945,37.2945333,수원,2285,3,11-1&2&15&5-4&82-8&
201000312,웅비아파트,44084101,N,126.958,37.2976333,수원,2284,3,11-1&15&5-4&82-8&
201000313,권선구청,44084101,N,126.9708667,37.2572167,수원,2831,3,51&2&88&1&88-1&3003전&22-1&
116000086,오류동역,10000000,N,126.8425667,37.4956833,서울,85009,1,5626&6614&75&88-1&88&83&10&160&6640A&670&N16&
116000087,씨티월드,10000000,N,126.8407167,37.4944667,서울,85008,1,5626&6614&6616&75&88-1&88&83&10&160&6613&6640B&670&N16&
116000088,신오류주유소,10000000,N,126.83945,37.4943333,서울,85007,1,5626&6614&6616&75&88-1&88&83&10&160&600&6613&670&N16&
116000089,서울가든빌라앞,10000000,N,126.83125,37.4911,서울,85006,1,6614&75&88-1&88&83&10&
116000090,서울가든빌라앞,10000000,N,126.8316833,37.4916,서울,85071,1,6614&
116000091,성공회대학교유한공고앞,10000000,N,126.8251667,37.4894333,서울,85002,1,6614&52&75&57&57-1&88-1&88&83&10&
116000093,연세중앙교회,10000000,N,126.8354333,37.49315,서울,85072,1,5626&6616&160&600&6613&670&N16&
116000094,궁동입구,10000000,N,126.8334167,37.4933167,서울,85080,1,5626&6616&160&600&670&N16&
116000095,궁동입구,10000000,N,126.8334,37.4931333,서울,85081,1,5626&6616&160&600&670&N16&
116000096,우신고등학교,10000000,N,126.8307833,37.4933167,서울,85082,1,5626&6616&160&600&6613&670&6716&N16&
116000097,우신고등학교,10000000,N,126.8304333,37.4931167,서울,85083,1,5626&6616&160&600&6613&670&6716&N16&
116000098,온수역,10000000,N,126.8238,37.4928167,서울,85140,1,5626&6616&160&600&6613&670&6716&N16&
116000099,온수역,10000000,N,126.8239167,37.49265,서울,85141,1,5626&6616&160&600&6613&670&6716&N16&
116000100,온수동새마을금고,10000000,N,126.8252,37.4955833,서울,85142,1,6616&6616&
116000101,정진학교.온수힐스테이트아파트,10000000,N,126.8224,37.497,서울,85143,1,6616&6616&6613&
118000302,보라매공원입구,10000000,N,126.9167667,37.4986,서울,87195,1,5534&6651&
118000353,문래힐스테이트,10000000,N,126.8893833,37.5188833,서울,87004,1,5&
118000463,영등포역,10000000,N,126.9081167,37.5167667,서울,87209,1,530&6008&
118000465,경방타임스퀘어.신세계백화점,10000000,N,126.9059333,37.5173333,서울,87183,1,5714&6637&5&700&871&6008&605&661&6628&6630&6631&6640A&6640B&670&760&
118000495,은성병원,10000000,N,126.90575,37.5271,서울,87125,1,*9000&*9030&88&88-1&
118000499,신세계백화점,10000000,N,126.9060333,37.5178833,서울,87042,1,700&871&8000&69&60&60-3&
118000501,당산역,10000000,N,126.8998833,37.5350667,서울,87016,1,70-2&70&70-3&700&*9000&*9030&8000&69&60&60-3&88&88-1&8600&8601&
118000502,당산역,10000000,N,126.9002667,37.5345667,서울,87019,1,700&5620&5714&6008&603&605&6514&661&6620&6623&6631&6632&670&760&
118000504,여의나루역,10000000,N,126.9327833,37.5264167,서울,87089,1,700&
118000511,영등포소방서.타임스퀘어,10000000,N,126.90355,37.5183,서울,87213,1,*9707&*1500&*1082&870&830&*9000&*9030&9707&
118000512,여의도환승센터,10000000,N,126.9241333,37.526,서울,87220,1,88&8600&8601&6702&
118000513,여의도환승센터,10000000,N,126.9241833,37.5254,서울,87219,1,83&10&11-1&11-2&301&*M5609&5601&320&871&510&530&8600&8601&160&162&260&261&262&360&5012&5615&5618&5623&6513&662&6649&6702&N16&
118000524,CM충무병원,10000000,N,126.9029667,37.51835,서울,87098,1,70-3&
118000525,대방역,10000000,N,126.9241333,37.5130333,서울,87105,1,6515&360&462&507&605&6211&640&641&6411&650&6514&6516&
118000563,신길역1호선,10000000,N,126.9166667,37.5168,서울,87227,1,5625&*9408&462&6515&360&605&640&641&650&6512&6514&6516&6649&9408&
228000567,가좌리.태평촌,44970400,N,127.3460333,37.1739333,용인,29667,3,10&
228000568,가좌리.석실,44970400,N,127.3416167,37.1767,용인,29662,3,10&
228000569,가재월리,44970400,N,127.3368333,37.1796333,용인,29657,3,10&76-8&
228001800,평촌마을,44970400,N,127.1522833,37.2814,용인,47864,3,66-4&*5000&101&*5003&5000-1&
228001801,흥덕마을2단지앞,44970400,N,127.0689167,37.2726833,용인,47799,3,46-1&10-2&*5006&*5007&34&65&
228001807,흥덕마을8.10단지앞,44970400,N,127.0776833,37.2776167,용인,47814,3,63-1&52&10-2&34&34-1&
228001809,흥덕마을14단지앞,44970400,N,127.0838167,37.2744,용인,47821,3,52&10-2&*5006&*5007&
228001810,흥덕단독주택지앞,44970400,N,127.0881667,37.2740833,용인,47818,3,52&10-2&*5006&*5007&
228001811,흥덕13단지.경남아너스빌.이영미술관,44970400,N,127.09,37.2740833,용인,47822,3,52&*5006&*5007&
228001812,흥덕13단지.경남아너스빌.이영미술관,44970400,N,127.0901833,37.2743,용인,47817,3,52&10-2&10-2&*5006&*5007&
228001813,흥덕지구단독주택지앞,44970400,N,127.0879833,37.2742833,용인,47823,3,52&10-2&*5006&*5007&
228001814,흥덕마을14단지앞,44970400,N,127.08335,37.2748,용인,47819,3,52&10-2&*5006&*5007&
228001820,흥덕마을1단지앞,44970400,N,127.071,37.2756667,용인,47813,3,46-1&10-2&*5006&*5007&34&65&
228001822,흥덕마을2단지,44970400,N,127.06875,37.2731167,용인,47802,3,46-1&10-2&*5006&*5007&34&65&
228001826,흥덕지구중심상업지구앞,44970400,N,127.0722833,37.2760833,용인,47865,3,63-1&52&10-2&*5006&*5007&34&34-1&
228001831,흥덕중학교앞,44970400,N,127.0799,37.2756333,용인,47812,3,63-1&52&10-2&*5006&*5007&34&34-1&
228001833,흥덕마을12단지.도로교통공단경기지부,44970400,N,127.0821833,37.2709833,용인,47803,3,63-1&34&34-1&
228001834,흥덕중학교앞,44970400,N,127.0792667,37.27605,용인,47811,3,63-1&52&10-2&*5006&*5007&34&34-1&
228001835,흥덕마을8.10단지,44970400,N,127.0775667,37.27785,용인,47810,3,63-1&52&10-2&34&34-1&
228001837,흥덕지구1.2단지앞,44970400,N,127.07,37.2742167,용인,47809,3,46-1&10-2&*5006&*5007&34&65&
228001838,흥덕마을1단지앞,44970400,N,127.07125,37.2757833,용인,47798,3,46-1&10-2&*5006&*5007&34&65&
228001841,흥덕마을6.7단지,44970400,N,127.0744833,37.27805,용인,47808,3,63-1&52&10-2&34&34-1&
228001846,흥덕지구1.2단지앞,44970400,N,127.0698333,37.27435,용인,47807,3,46-1&10-2&*5006&*5007&34&65&
228001851,흥덕지구중심상업지구앞,44970400,N,127.0721167,37.2763667,용인,47820,3,63-1&52&10-2&*5006&*5007&34&34-1&
228001852,흥덕마을12단지.도로교통공단경기지부,44970400,N,127.08195,37.2724167,용인,47806,3,63-1&34&34-1&
228001855,흥덕마을6.7단지,44970400,N,127.0744167,37.2782333,용인,47805,3,63-1&52&10-2&34&34-1&
228001860,한일마을,44970400,N,127.1032,37.2422,용인,47787,3,58&99&9-1&88&88-1&116-1&*1560&
228001861,한일초등학교,44970400,N,127.1058667,37.2438,용인,47063,3,58&
228001862,용동중학교,44970400,N,127.2874,37.2314333,용인,47797,3,10&11&97&
228001863,용동중학교,44970400,N,127.2875667,37.2315167,용인,47795,3,10&11&97&
228001865,포곡고등학교,44970400,N,127.2263333,37.2754167,용인,47732,3,66&66-4&90&12&89&9-2&*5002&20&85&*5700&
228001866,포곡고등학교,44970400,N,127.2259667,37.27495,용인,47789,3,66&66-4&90&12&89&*5002&20&85&*5700&
228001867,대대리,44970400,N,127.2710667,37.2613,용인,47831,3,95&82&
228001868,구백암,44970400,N,127.3741,37.1823333,용인,47794,3,73-1&
228001870,양지병원,44970400,N,127.3768667,37.1880333,용인,51100,3,22-13&22-11&
228001872,고암1리마을회관,44970400,N,127.4047833,37.138,용인,47792,3,73&76-9&101&
228001873,고암1리마을회관,44970400,N,127.4047833,37.1379333,용인,47793,3,73&101&
228001874,대우연수원입구,44970400,N,127.4063167,37.1371833,용인,47791,3,73&76-9&101&
224000466,군자파출소,42970100,N,126.7850667,37.34475,시흥,25352,3,30-7&33-1&5&5602&33-2&61&30&76&
224000467,군자우체국앞.군자파출소,42970100,N,126.7849167,37.3444333,시흥,25348,3,30-7&33-1&5602&33-2&61&30&76&
224000468,아주아파트.군자도서관,42970100,N,126.7844333,37.3459,시흥,25345,3,30-7&33-1&5602&33-2&61&30&76&
224000469,군자중.군자공고입구,42970100,N,126.7826667,37.34765,시흥,25331,3,30-7&33-1&5602&33-2&61&30&76&
224000470,아랫말,42970100,N,126.7854667,37.3566667,시흥,25723,3,30-7&61&26&
224000471,양지편,42970100,N,126.78715,37.3639333,시흥,25362,3,30-7&61&26&
224000472,황고개약수터,42970100,N,126.7901667,37.3719667,시흥,25397,3,30-7&61&26&
224000473,시흥경찰서,42970100,N,126.78705,37.3770833,시흥,25358,3,30-7&61&26&
229001153,부대앞,41371900,N,126.78845,37.8652667,파주,30348,3,93&
229001154,해마루촌,41371900,N,126.7874,37.9261167,파주,30341,3,93&
229001155,JS아파트,41371900,N,126.7275167,37.9325333,파주,30780,3,93&
229001156,대성동,41371900,N,126.6796333,37.94205,파주,30779,3,93&
229001157,남북출입사무소,41371900,N,126.7094833,37.9034667,파주,30810,3,93&
229001158,통일촌사거리,41371900,N,126.7361167,37.9099667,파주,30778,3,93&
229001161,멸공관,41371900,N,126.7253167,37.8944,파주,30713,3,93&
229001162,성운슈퍼,41371900,N,126.8816167,37.7772,파주,31309,3,333&37&
229001163,성운슈퍼,41371900,N,126.8822,37.7770333,파주,30863,3,333&37&
229001164,화인하우스,41371900,N,126.8917333,37.7727,파주,31319,3,333&37&
229001165,화인하우스,41371900,N,126.8915167,37.7728833,파주,31318,3,333&37&
229001166,경기도의료원.파주병원,41371900,N,126.7800167,37.7553833,파주,30313,3,333&
229001167,교하교,41371900,N,126.7666,37.7647,파주,30836,3,567&150&
229001168,맥금동종점,41371900,N,126.7334,37.7729167,파주,30093,3,*9709&9709공차&90&150&*2200&
229001172,금파리,41371900,N,126.83465,37.9301,파주,31207,3,92&92&16&16&
229001173,금파리,41371900,N,126.8348,37.9298667,파주,31206,3,92&92&16&16&
229001174,양봉장,41371900,N,126.8329833,37.9316667,파주,31203,3,92&92&16&16&
229001175,양봉장,41371900,N,126.8327,37.9316333,파주,31202,3,92&92&16&16&
229001176,샘내,41371900,N,126.8747167,37.9401333,파주,31293,3,92&16&95&
229001177,아랫샘내,41371900,N,126.8745833,37.94015,파주,30835,3,92&16&95&
229001178,샘내,41371900,N,126.8767,37.9411167,파주,30763,3,92&16&95&
229001179,샘내,41371900,N,126.8765833,37.9411667,파주,30762,3,92&16&95&
229001180,선유삼거리,41371900,N,126.8083833,37.86795,파주,30435,3,92&16&95&
229001181,팜스프링아파트정문,41371900,N,126.7776333,37.7717167,파주,30834,3,9&
229001182,팜스프링아파트정문,41371900,N,126.7773167,37.7715167,파주,30773,3,9&
229001183,송화초교,41371900,N,126.7790833,37.7737167,파주,30772,3,9&
229001184,송화초교,41371900,N,126.7791333,37.77385,파주,30833,3,9&
229001185,팜스프링아파트후문,41371900,N,126.7774167,37.7747167,파주,30832,3,9&
229001186,팜스프링아파트후문,41371900,N,126.7773667,37.7747667,파주,30771,3,9&
229001187,낙원묘지,41371900,N,126.7733167,37.7770833,파주,30770,3,9&
229001188,낙원묘지,41371900,N,126.7733,37.7769833,파주,30769,3,9&
229001191,하이마트,41371900,N,126.7527833,37.8057833,파주,30767,3,9&
229001192,하이마트,41371900,N,126.75245,37.8056833,파주,30830,3,9&
